AccidentArea,Sex,Age,Fault,FraudFound_P,RepNumber,Deductible,DriverRating,PoliceReportFiled,WitnessPresent,AgentType,Vehicle_Price,AgeVehicle,Suppliments,PastClaims,Base_Policy_Liability,Base_Policy_Collision,Vehicle_Category_Sport,Vehicle_Category_Sedan,PolicyType_1,PolicyType_2,Make_1,Make_2,Make_3,Married,Single,Year_1994,Year_1995,Number_Cars,Address_Change_Claim,DaysPolicy_Claim,DaysPolicy_Accident
1,0,50,0,0,13,400,3,0,0,0,1,7,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,53,0,0,5,400,2,0,0,0,1,3,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,55,0,0,5,500,4,0,0,0,1,7,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,3,3,3
1,0,27,0,0,5,400,2,0,0,0,1,4,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,31,1,0,12,400,2,1,0,0,2,6,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,3
1,1,74,0,0,16,400,1,0,0,0,1,7,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,27,0,0,10,400,2,0,0,0,2,6,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,26,0,0,5,400,4,0,0,0,1,5,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,36,0,0,14,400,3,0,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,29,1,0,11,400,1,0,0,0,0,6,1,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,2,3,3
1,1,59,0,1,7,400,4,0,0,0,1,7,0,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,58,1,0,13,400,1,0,0,0,1,5,2,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3
1,1,28,0,0,13,400,4,0,0,0,1,6,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
0,1,58,0,0,7,700,1,0,0,0,1,7,1,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,0,48,0,0,7,400,4,0,0,0,2,7,1,3,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,3,3
0,1,28,0,0,12,400,4,0,0,0,5,4,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,3
1,1,38,1,0,7,400,1,0,0,0,1,6,3,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,44,1,0,10,400,1,0,0,0,3,6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,56,0,0,6,400,3,0,0,0,1,6,3,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,30,0,0,3,400,1,0,0,0,1,5,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,0,38,0,0,9,400,1,0,0,0,1,6,3,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
0,0,38,1,0,12,400,1,0,0,0,2,6,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,44,1,0,7,400,4,0,0,0,5,6,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,0,46,0,0,3,400,3,0,0,0,1,6,0,3,0,1,1,0,1,0,1,0,0,0,1,0,0,1,4,3,3
1,0,36,0,0,6,400,1,0,0,0,1,6,3,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,26,0,0,16,400,2,0,0,0,1,4,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,38,0,0,9,400,2,0,0,0,2,6,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,3
1,1,62,0,0,6,400,1,0,0,1,2,7,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,26,0,0,10,400,1,0,0,0,1,6,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,41,0,0,10,400,2,0,0,0,5,6,3,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,47,1,0,7,400,4,0,0,0,2,7,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,3,3
1,1,62,0,0,15,400,1,0,0,0,1,7,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,2,0,3,3
1,0,27,1,0,14,400,4,0,0,0,0,6,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,48,0,0,2,400,1,0,0,0,1,6,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3
1,0,27,0,0,5,400,3,0,0,0,1,5,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,36,0,0,7,400,2,0,0,0,0,6,2,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,44,0,0,9,400,1,0,0,0,1,6,2,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,37,0,0,9,400,3,0,0,0,1,6,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,43,0,0,8,400,4,0,0,0,2,6,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,48,0,0,5,400,2,0,0,0,5,7,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3
1,1,19,1,0,12,400,2,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,65,0,0,16,400,1,0,0,0,0,6,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,47,0,0,7,400,3,0,0,0,1,7,3,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,33,1,0,7,400,2,0,0,0,2,5,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,50,1,0,12,700,3,0,0,0,1,7,0,2,1,0,1,0,1,0,1,0,0,0,1,0,0,1,4,3,3
1,1,30,1,0,13,400,2,0,0,0,1,6,3,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,32,0,0,14,400,2,0,0,0,1,4,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,26,0,0,15,400,2,0,0,0,1,4,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,64,0,0,15,400,3,0,0,0,3,7,2,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,35,1,0,12,400,4,0,0,0,1,6,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3
1,1,30,1,0,10,400,3,0,0,1,3,6,3,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,36,0,0,6,400,2,0,0,0,1,6,0,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,20,1,0,14,400,1,0,0,0,5,3,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3,3
1,0,33,0,0,12,300,3,0,0,0,1,4,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,3,3
0,1,78,1,0,13,400,3,0,0,0,1,7,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,32,1,0,6,400,2,0,0,0,5,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,74,0,0,12,400,2,0,0,0,1,7,3,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,41,0,1,5,400,4,0,0,0,5,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3
1,1,50,1,0,6,400,4,0,0,0,1,7,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,42,0,0,4,400,4,0,0,0,2,6,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,49,1,0,4,400,3,0,0,0,1,7,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,48,0,0,7,400,1,0,0,0,1,7,1,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,3
0,0,45,0,0,12,400,2,0,0,0,1,6,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,31,0,1,16,400,2,0,0,0,0,5,2,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,36,0,0,13,400,1,0,0,0,1,6,0,3,0,0,0,1,1,0,1,0,0,0,1,0,0,3,0,3,3
1,1,26,0,0,3,400,4,0,0,0,3,6,3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,4,3,3
0,1,19,0,0,4,400,1,0,0,0,1,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,38,1,0,15,400,4,0,0,0,5,6,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3
1,1,36,0,0,4,400,1,0,0,0,0,7,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,50,0,0,16,400,4,0,0,0,1,7,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,24,0,0,13,400,1,0,0,0,2,4,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,79,0,0,15,400,3,0,0,0,0,6,1,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,30,0,0,10,400,2,0,0,0,1,5,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,3,3
1,1,47,1,0,2,400,3,0,0,0,2,7,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,46,0,0,10,400,1,0,0,0,5,6,3,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,35,0,0,8,700,2,0,0,0,2,6,3,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,51,0,0,12,400,3,0,0,0,1,6,3,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,27,0,0,16,400,3,0,0,0,2,6,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
0,1,28,0,0,2,400,3,0,0,0,5,3,3,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,3
1,1,34,1,0,6,400,2,0,0,0,1,5,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3
1,0,28,0,0,15,400,4,0,0,0,0,5,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,34,1,0,5,400,4,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,37,0,0,1,400,4,0,0,0,1,6,0,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,33,0,0,10,400,1,0,0,0,2,5,0,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,43,0,0,12,400,3,0,0,0,1,4,3,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,49,0,0,15,400,1,0,0,0,1,7,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,49,0,0,6,400,1,0,0,0,5,7,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,4,3,3
1,1,31,0,0,11,400,2,0,0,0,0,6,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,28,0,1,3,400,2,0,0,0,1,4,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,40,0,0,14,400,2,0,0,0,5,6,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,3,3
1,1,34,1,0,7,400,4,0,0,0,1,5,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,37,1,0,7,400,2,0,0,0,0,5,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,28,0,0,16,400,1,0,0,0,2,5,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,69,0,0,16,400,1,0,0,0,2,6,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,34,0,0,13,400,2,0,0,0,1,6,3,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,0,27,0,0,9,400,2,0,0,0,1,5,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,29,0,0,9,400,3,0,0,0,0,5,0,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,36,0,0,6,400,4,1,0,0,5,5,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,53,0,0,1,400,1,0,0,0,2,7,3,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,35,0,0,10,400,3,0,0,0,1,4,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,41,0,0,7,400,1,0,0,0,2,6,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,2,3,3
1,1,63,1,0,12,400,3,0,0,0,2,7,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,26,0,0,12,400,2,0,0,0,0,5,3,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,3
1,1,40,0,1,14,400,2,0,0,0,2,6,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,0,34,0,0,12,500,2,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3,3,3
1,1,32,0,0,12,400,1,0,0,0,1,5,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,0,31,0,0,14,400,4,0,0,0,1,4,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,27,0,0,14,400,2,0,0,0,2,6,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,4,3,3
1,0,40,1,0,14,400,1,0,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,0,48,0,1,14,400,4,0,0,0,0,7,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,0,28,0,0,8,400,1,0,0,0,1,5,3,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,46,0,0,3,400,3,0,0,0,1,7,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,0
1,1,23,0,1,3,400,3,0,0,0,0,4,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3
1,1,26,0,0,5,400,4,0,0,0,2,6,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,3,3
1,1,28,0,1,7,400,3,0,0,0,1,5,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,50,0,0,16,400,4,0,0,0,3,7,0,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,45,1,0,9,400,3,0,0,0,1,6,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,43,0,0,13,400,4,0,0,0,5,6,3,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,0,54,0,0,9,400,2,0,0,0,1,7,1,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,28,0,0,4,400,3,0,0,0,1,5,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,56,0,0,4,400,4,0,0,0,5,7,3,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3
1,1,0,0,0,16,400,2,0,0,0,5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,32,1,0,7,400,4,0,0,0,1,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,31,1,0,16,400,4,0,0,0,1,5,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,40,0,0,12,400,4,0,0,0,0,7,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,43,0,0,1,400,1,0,0,0,1,5,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3
0,1,52,0,0,15,400,1,1,0,0,2,7,3,3,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,34,0,1,4,400,3,0,0,0,2,4,3,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,36,0,0,7,400,4,1,0,0,1,7,1,2,0,1,1,0,1,0,1,0,0,0,1,0,0,1,4,3,3
1,1,29,0,0,7,400,1,0,0,0,1,6,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,74,1,0,12,400,1,0,0,0,5,4,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,60,0,0,6,400,4,0,0,0,2,6,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,30,0,0,2,400,3,0,0,0,2,6,3,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,29,1,0,12,400,2,0,0,0,5,2,3,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3,3
1,1,31,1,0,6,400,1,1,0,0,5,5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3
1,1,34,0,0,11,400,2,0,0,0,1,5,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,36,0,0,16,400,4,1,0,0,1,4,3,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,28,0,1,13,400,2,0,0,0,1,5,3,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
0,1,44,0,0,5,400,3,0,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,45,0,0,16,400,4,0,0,0,2,6,3,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,61,0,0,9,400,1,0,0,0,2,7,3,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,45,1,0,1,400,3,0,0,0,5,6,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,52,1,0,13,400,2,0,0,0,5,7,2,2,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,3,3
1,1,43,0,0,15,400,1,0,0,0,5,6,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,3
0,0,55,0,0,11,400,2,0,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,46,0,0,7,400,2,0,0,1,1,7,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,53,0,0,11,400,1,0,0,0,2,6,2,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,31,0,0,16,400,1,0,0,0,1,6,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,44,0,0,15,400,1,0,0,0,1,6,3,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,65,0,0,2,400,1,0,0,0,3,7,3,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,4,3,3
1,1,58,0,0,8,400,1,0,0,0,5,6,1,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,33,0,0,4,400,4,0,0,0,1,6,3,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,3
1,0,41,1,0,4,400,2,0,0,0,0,6,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,0,0,0,6,400,1,0,0,0,5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,27,1,0,9,400,2,0,0,0,5,5,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2,0,3,3
1,1,36,0,0,12,500,4,0,0,0,3,7,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,3
1,1,29,0,1,16,400,4,0,0,0,2,6,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,30,0,0,16,400,1,0,0,0,1,6,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,51,0,0,5,400,3,0,0,0,1,7,3,3,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
0,1,40,0,0,4,400,2,0,0,0,3,6,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,35,0,0,7,400,1,0,0,0,1,6,3,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,34,1,0,3,400,2,0,0,0,0,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,3
1,1,21,0,0,8,400,4,0,0,0,1,4,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,47,0,0,4,400,3,1,0,0,5,7,3,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,55,1,0,11,400,1,0,0,0,1,7,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,51,0,0,14,400,2,0,0,0,1,6,0,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,34,1,0,13,400,2,0,0,0,1,6,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,29,0,0,3,400,4,0,0,0,1,6,3,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,26,1,0,7,400,3,0,0,0,1,5,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,42,0,0,10,400,4,0,0,0,5,6,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,26,0,0,15,400,3,0,0,0,1,5,2,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,4,3,3
1,1,58,0,0,2,400,3,0,0,0,1,7,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,29,0,0,9,400,2,0,0,0,1,6,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,28,0,0,15,400,1,0,0,0,2,6,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,39,0,0,12,400,2,0,0,0,0,6,3,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,3,3
1,1,40,1,0,13,400,1,0,0,0,3,6,3,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,3
0,1,35,0,0,16,400,1,0,0,0,2,6,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,57,0,0,13,400,3,0,0,0,0,6,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,29,0,0,11,400,4,0,0,0,2,5,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,38,0,1,2,400,4,0,0,0,0,5,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,41,1,0,4,400,2,0,0,0,1,6,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,62,0,0,3,400,2,0,0,0,2,6,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,47,0,0,16,400,3,0,0,0,0,6,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,54,1,0,4,400,4,0,0,0,1,7,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,44,0,0,9,400,1,0,0,0,2,6,3,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,62,0,0,3,400,2,0,0,0,0,7,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,24,0,0,8,400,2,0,0,0,2,4,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,30,0,0,9,400,2,0,0,0,1,5,0,3,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,29,0,0,1,400,3,0,0,0,1,5,2,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,45,1,0,14,400,4,1,0,0,5,7,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,3,3
1,1,26,0,0,12,400,2,0,0,0,0,5,0,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,34,0,0,16,400,3,0,0,0,2,5,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,2,3,3
1,0,32,0,0,12,400,1,0,0,0,0,4,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,53,0,1,4,400,2,0,0,0,0,7,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,26,0,0,5,400,2,0,0,0,1,5,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,3
1,0,27,1,0,1,400,4,0,0,0,2,4,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,3,3
1,1,28,0,0,7,400,2,0,0,0,1,4,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,0,52,0,0,4,400,4,0,0,0,5,6,1,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,3,3
1,1,41,0,0,2,400,4,0,0,0,2,6,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,37,0,0,9,700,1,0,0,0,1,6,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,0,0,0,2,400,2,0,0,0,5,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,59,0,0,4,400,2,0,0,0,2,7,1,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,3
1,1,30,1,0,2,400,1,0,0,0,1,5,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3
1,1,27,0,0,11,400,2,0,0,0,5,5,2,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,30,0,0,7,400,3,0,0,0,1,5,2,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,51,1,0,3,400,3,0,0,0,0,7,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,0,24,0,1,1,400,2,0,0,0,5,4,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3,2,2
1,1,34,0,0,4,400,4,0,0,0,1,5,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,26,0,0,16,400,3,0,0,0,1,5,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,3
0,1,27,1,0,13,400,2,0,1,0,1,6,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,1,49,0,0,1,400,4,0,0,1,5,6,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,3
1,1,33,0,0,5,400,2,0,0,0,1,4,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3
1,0,27,0,0,12,400,1,0,0,0,1,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,4,3,3
1,1,75,0,0,5,400,3,0,0,0,3,7,1,3,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,3,3
1,1,55,0,0,9,400,1,0,0,0,1,7,3,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3
